CandidateSLEOP_ID,CandidateSLEOP_UUID,FullName,FirstName,MiddleName,SurName,PoliticalParty,District,"City Council",Locality,Constituency,Ward,"Election Type","Election Year",Profile,CandidatePhoto
8866,0d82f6fb-85fb-4df2-9ee3-6b8c0eef105c,"Hardy C M Jalloh",Hardy,"C M",Jalloh,SLPP,"Western Urban",,,,"Ward 394","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8898,1f8e5103-d37c-4428-bda1-62843aba70f9,"John Moriba",John,,Moriba,APC,Moyamba,,,,"Ward 293","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8930,32f50d0e-de8e-4919-a783-1d40b345ba50,"Wilfred Newland",Wilfred,,Newland,NDA,Moyamba,,,,"Ward 297","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8963,2678e02d-f0ce-41e8-b1f6-db7f02dd546a,"Edward Bendu",Edward,,Bendu,SLPP,Moyamba,,,,"Ward 303","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
9003,b97f92a1-e17b-4237-b2ba-eece4b895025,"Mohamed Niwo Mansaray",Mohamed,Niwo,Mansaray,SLPP,Pujehun,,,,"Ward 306","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
9035,7f768508-8eae-4322-ba10-d4e5ae59fe0a,"Musa Gombu",Musa,,Gombu,APC,Pujehun,,,,"Ward 309","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
9069,5d316d51-9d95-4a3d-983f-dabab495e596,"Abu S. K. Rogers",Abu,"S. K.",Rogers,PMDC,Pujehun,,,,"Ward 313","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
9121,52c07147-7c3f-44f8-9e5e-638471344cb8,"Sylvanus Mousa",Sylvanus,,Mousa,PMDC,Pujehun,,,,"Ward 317","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
9296,4f15f882-19ea-429b-ab90-b135fb212c78,"Sahid Zoker",Sahid,,Zoker,APC,Pujehun,,,,"Ward 321","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
9356,826a5c96-7152-46b1-9b89-a5e123f81345,"Victor O. G. Pabai",Victor,"O. G.",Pabai,APC,Pujehun,,,,"Ward 325","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
34,d1e63ab9-f6cf-4446-84dd-7c281be790f9,"Edward Mohamed Turay",Edward,Mohamed,Turay,APC,,,,,,Presidential,1996,"Edward Mohamed Turay is a Sierra Leonean politician and diplomat. He was leader of the opposition All People's Congress (APC) from 1996 to 2002. He has been Sierra Leone's High Commissioner to the United Kingdom since 2010.
Background
Education and early yearsTuray is from the Temne tribe of northern Sierra Leone and is from Makeni. He is a barrister by profession,having studied law at Manchester University, and been called to the bar at Lincoln's Inn in 1976. Returning to Sierra Leone in 1979, he was a magistrate for three years before engaging in politics in 1982. He is the founder and consultant of Eddie Turay & Associates, a leading law firm in Freetown, Sierra Leone.
Political careerIn 1986 Turay won a seat as a Member of Parliament for Bombali Central one Constituency. He was re-elected to parliament from Bombali District's Constituency 33 in the August 2007 parliamentary election, receiving 73.2% of the vote.
He was leader of the All People's Congress (APC) from 1996 until 2002. He contested the 1996 national election for president, but lost the election after gaining just 5.1% of the first round of voting, good enough for fifth place. He was then Minority Leader of the House of Parliament from 1996 to 2002. Ernest Bai Koroma since took over as parliamentary leader and presidential candidate of the APC, beginning in 2002. On September 25, 2007, when the members of parliament were sworn in, Turay was appointed as leader of the Majority Party, in which position he was also Leader of Government Business.
In January 2010, Turay was appointed Sierra Leone's High Commissioner to the United Kingdom of Great Britain and Northern Ireland, accredited to eight other states: Cyprus, Ireland, Spain, Portugal, Norway, Denmark, Sweden and Greece.
In May 2014, Turay was awarded the Grassroot Diplomat Initiative Award under the Business Driver category for his extensive work on galvanising diaspora communities across Europe, bringing better visibility to his country and people.
WritingTuray is the author of an autobiographical book entitled The Prophecies of a Father (AuthorHouse, 2013), which ""revolves around the traditional beliefs and faith of his late father, Paramount Chief Kande Turay of Sanda Chiefdom. Turay’s father comes to represent a benevolence and acceptance of integrating Western beliefs and education with traditional African beliefs.",/sites/default/files/2023-04/edward-turay.jpeg
75,c62a718a-b4d5-4aad-b2f0-ed09dc105fcd,"Komba Sam",Komba,,Sam,C4C,Kono,"Koidu-New Sembehun City",,,,Mayor,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,APC,,,,,,Presidential,"2012, 2007, 2002","Ernest Bai Koroma is the current President of Sierra Leone. He was elected in 2007 and re-elected in 2012. He is a member of the All People's Congress (APC) political party. He has a background in insurance and banking, and has served in various public sector roles. He has implemented a number of reforms to improve the economy and reduce corruption, and has been praised for his efforts to promote peace and stability in the country.",/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg
108,f2dd76ab-fabc-4dda-a35e-be64b24f6e0f,"Patrick Tengbeh",Patrick,,Tengbeh,IND,Kailahun,,,"Constituency 2",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
124,e0f1dd64-7df1-482b-9bcb-39b48c0b7dd2,"Rebecca Koroma",Rebecca,,Koroma,C4C,Kailahun,,,"Constituency 5",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
140,7aa83764-cc7a-4ea0-8927-031b973f71ad,"Mary Foday",Mary,,Foday,IND,Kailahun,,,"Constituency 8",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
158,572d493f-5530-41fa-88c5-44f2073b569b,"Mouniru Jusu",Mouniru,,Jusu,CDP,Kenema,,,"Constituency 11",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
175,70022f1c-297f-4ce7-8638-edb6ae6031c3,"Alex Kamara",Alex,,Kamara,IND,Kenema,,,"Constituency 13",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
192,05699c3a-7bbb-4a19-b1cb-252054aed61b,"Roda Muslimani",Roda,,Muslimani,NPD,Kenema,,,"Constituency 15",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
208,0ebe4776-565a-41ba-97d5-57b2fc19ee7c,"Habib Sesay",Habib,,Sesay,CDP,Kenema,,,"Constituency 18",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
224,423e9aaf-8748-4a79-a7d0-d672639b51ac,"Francis Brima",Francis,,Brima,CDP,Kenema,,,"Constituency 21",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
240,906523da-8a11-421d-b8f4-e3441c81a7eb,"Rosky Mbayo",Rosky,,Mbayo,APC,Kono,"Koidu-New Sembehun City",,"Constituency 23",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
257,4f183e6b-ed5a-4638-bcb8-6ddaad18bddf,"Sahr Fasuluku",Sahr,,Fasuluku,SLPP,Kono,"Koidu-New Sembehun City",,"Constituency 27",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
312,a539503a-18d1-43b5-b469-c3e031138bfc,"Saa Lamina",Saa,,Lamina,C4C,Kono,,,"Constituency 30",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
330,b8ca3f93-c172-4c8a-8dcc-f6cb038cd28b,"Kandeh Conteh",Kandeh,,Conteh,PLP,Bombali,,,"Constituency 32",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
354,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Solomon Ekuma Dominic Berewa",Solomon,"Ekuma Dominic",Berewa,SLPP,,,,,,Presidential,2007,"Solomon Ekuma Dominic Berewa (6 August 1938 – 5 March 2020) was Vice-President of Sierra Leone from May 2002 to September 2007. Standing as the candidate of the Sierra Leone People's Party (SLPP), he was defeated in the second round of the 2007 presidential election by Ernest Bai Koroma of the All People's Congress (APC).
Life and career
Berewa was born in 1938 in Bumpe Chiefdom, Bo District.
Under President Ahmed Tejan Kabbah, Berewa was Attorney-General and Minister of Justice from 1996[3] to 1997, when the government was ousted in a coup. After Kabbah was restored to power, Berewa was Attorney-General and Minister of Justice again from 1998 to May 2002. He then became Vice-President.
At the SLPP's national convention in Makeni on September 3–4, 2005, Berewa was selected by the SLPP as its leader and its 2007 presidential candidate. He received 291 votes, while Charles Margai received 34, Julius Maada Bio received 33, and J. B. Dauda received 28.
In the first round of the 2007 presidential election, held on August 11, Berewa took second place with 38.3% of the vote, behind Koroma, the candidate of the opposition APC, who won 44.3%. A second-round between Berewa and Koroma was held on September 8, and on September 17 Koroma was declared the winner, with 54.6% of the vote against 45.4% for Berewa. Berewa promptly conceded defeat, and Koroma was sworn in later on the same day at a ceremony at which Berewa was present.
In keeping with the SLPP constitution, which requires its leader to resign if the party loses a national election under his leadership, Berewa resigned as party leader on October 17, 2007.",/sites/default/files/2023-04/solomon-berewa.webp
416,6dce8d12-466b-49bc-9658-674bd096a63d,"Mabey Ellie",Mabey,,Ellie,RUFP,Kailahun,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
432,6dc80d15-0ac6-4421-9a31-95949c56d992,"Sheku Samuel Kamara",Sheku,Samuel,Kamara,APC,Koinadugu,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
448,2d718003-d030-4cc0-aedf-36db2b6985eb,"Morison Jusu",Morison,,Jusu,APC,Kailahun,,,,"Ward 3","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
464,f11318d3-eebe-479e-bb9a-665a7a2c8f86,"Sadiq Silla",Sadiq,,Silla,SLPP,Pujehun,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
496,d627d016-0d6b-49a1-ae61-2a291910119d,"Esther Moinina",Esther,,Moinina,SLPP,Kailahun,,,,"Ward 7","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
516,18a95b4d-e4dc-4eb0-ab0e-df1489e90ea0,"Joesph Samba Keifala",Joesph,Samba,Keifala,SLPP,Kenema,"Kenema City",,,,Mayor,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
532,ca52bee4-641b-4a92-8a5f-09de496292b0,"Harold Logie Tucker",Harold,Logie,Tucker,SLPP,Bo,"Bo City",,,,Mayor,"2012, 2018",,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
561,eac26f32-aaa8-410b-be0f-4340fbc8dc65,"Stephen Ngegba",Stephen,,Ngegba,SLPP,Kailahun,,,,"Ward 11","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
591,16198276-2bda-43fd-ad3f-15607bc274ee,"Isata Kobba",Isata,,Kobba,APC,Kailahun,,,,"Ward 16","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
642,32c933d8-feac-4b9e-9c47-c161cdb5afd8,"Yeallie Koroma",Yeallie,,Koroma,APC,Kailahun,,,,"Ward 20","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
682,98153a75-a1df-45e1-9671-cd0cf8ba69d8,"Augustine Samba",Augustine,,Samba,SLPP,Kailahun,,,,"Ward 25","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
855,43d58e03-2426-41ab-9910-5dbd1f3f69b4,"Joesph Bockarie",Joesph,,Bockarie,RUFP,Kailahun,,,,"Ward 29","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
890,701b3757-b649-49de-aee8-54c71efca20c,"Mariama Thoronka",Mariama,,Thoronka,PMDC,Kenema,"Kenema City",,,"Ward 30","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
913,446a6543-ccef-46ae-bc5b-948fab036a0c,"Lucia Pokawa",Lucia,,Pokawa,RUFP,Kenema,"Kenema City",,,"Ward 31","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1032,2b2479f7-1020-4668-ba3f-a9560a60dfc9,"Osman Kanneh",Osman,,Kanneh,CDP,Kailahun,,,,"Ward 3","Local Council",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1069,e4f9bde4-98cd-48ae-b8b7-e2e5b076c298,"Hassan Kamara",Hassan,,Kamara,RUFP,Bombali,,,"Constituency 37",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1085,b2225c98-a562-4457-894b-df349acbaafb,"Mohamed Samura",Mohamed,,Samura,NGC,Falaba,,,"Constituency 40",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1102,9e7f28f2-396e-42c8-b7ed-5e70ef1d7a99,"David Mansaray",David,,Mansaray,NGC,Koinadugu,,,"Constituency 44",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1184,ae5a1229-839c-43ed-8360-cec311f869d2,"George Songo King",George,Songo,King,C4C,"Western Urban","Freetown City",,,,Mayor,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1220,3db9f0d5-724e-4c38-ac39-f824e88d5316,"Tamba Korfeh Francis",Tamba,Korfeh,Francis,NGC,Kailahun,,,,"Ward 6","Local Council",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1249,e4056ecd-0d15-4674-ba67-a1c2660fae30,"Aminata Koroma",Animata,,Koroma,SLPP,Kenema,,,,"Ward 32","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1271,9d28ec5f-2c1f-4aef-b6bf-7a4325041b60,"Mohamed Sesay",Mohamed,,Sesay,NGC,Bombali,"Makeni City",,,,Mayor,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1300,a745a7e8-f71f-43bf-bdac-4353d8a18df9,"June Saidu F Ngollah",June,"Saidu F",Ngollah,APC,Kenema,,,,"Ward 34","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1324,50638ea3-69e0-4fa9-a65f-314250b14eab,"Mohamed Sesay",Mohamed,,Sesay,SLPP,Kenema,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1357,29a77af9-a664-4e3e-85cc-8df37d4b1317,"Jusu Ngobeh",Jusu,,Ngobeh,APC,Kailahun,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1404,a7f7c68e-8c00-4098-8c6c-00a03884472d,"Morie F. B. Gendemeh",Morie,"F. B.",Gendemeh,IND,Kenema,,,,"Ward 37","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1454,42c48e56-dace-414f-ac2d-36a3db6c641f,"Johnny Tellu",Johnny,,Tellu,APC,Kenema,,,,"Ward 39","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1488,f932f551-8ea2-448d-b9f5-f0feea2366dc,"Bai Momoh",Bai,,Momoh,SLPP,Karene,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1539,3e03b199-40e8-45fe-8c24-1367895c4856,"Mohamed Bah Conteh",Mohamed,Bah,Conteh,APC,Kenema,,,,"Ward 46","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1581,5ceee061-a744-4c48-87b0-8cfb5d164d59,"Abubakarr Mustapha",Abubakarr,,mustapha,APC,Kenema,,,,"Ward 48","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1632,82d7dec7-b5ac-418f-988c-02f1fb42fdcd,"Salamatu Fofanah",Salamatu,,Fofanah,PMDC,Kenema,,,,"Ward 51","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
1693,207a8140-655c-44c4-a0ae-9a95b4ebba7d,"Yusuff A. Kallon",Yusuff,A.,Kallon,APC,Kenema,,,,"Ward 56","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2032,48c0fca3-1e46-4d89-89bd-0312c0f1878f,"Ibrahim Kamara",Ibrahim,,Kamara,APC,Karene,,,"Constituency 63",,Parliamentary,2018,"Born on the 4th January 1964 in Samaya Tambah Chiefdom Karene district, Honourable Ibrahim Kamara is a Civil Rights Activist, with a Teachers Certificate, Higher Teachers Certificate and a Bachelor of Science degree.
He was elected Member of Parliament for Constituency 063 Karene District North-West Region of Sierra Leone, under the ticket of the All People’s Congress (APC) party in March 2018.His people’s trust in him has never wavered, with a firm conviction that he will make a fine representation in the House of Parliament.He has been an advocate on human right issues, with his people convinced with his consistency in taking up actions that promotes their rights and aspirations. He was appointed as a Member of the Foreign affairs and International Cooperation committee and Transport and Aviation committees in the House of Parliament.
Honourable Ibrahim Kamara has engaged his people and have identified agriculture and food security, education for all, efficient health delivery services and improved road condition as major constituency needs. As their Member of Parliament, he is engaged in the Legislative business and ensure post-legislative scrutiny is conducted to address constituency challenges.
 ",/sites/default/files/2023-04/HON%20IBRAHIM%20KAMARA%20CONST%20063%20KARENA%20DISTRICT%20ID%20NO%2C.jpeg
2050,fd78bebf-c57b-4d7e-85c2-6d9a0ba6ee9f,"Sahr Alex Komba",Sahr,Alex,Komba,SLPP,Kenema,,,,"Ward 62","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2066,654bee34-02d8-450b-956c-585a56855201,"Finda Sundu Yongai",Finda,Sundu,Yongai,APC,Kono,,,,"Ward 63","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
2147,128cdf87-3372-4f2f-a9f7-23d892e5ecde,"Unpha Koroma",Unpha,,Koroma,APC,"Western Urban",,,"Constituency 114",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2163,e31a05af-cf27-4a00-b0c4-c4810254b244,"Idriss Kamara",Idriss,,Kamara,SLPP,"Western Urban",,,"Constituency 113",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2179,c8f4998a-4c99-4d3a-b1f4-bbcca5b08a20,"Sheku Bellay",Sheku,,Bellay,SLPP,"Western Urban",,,"Constituency 125",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2195,a93827f8-e3c0-41ab-a771-7babdb8a321a,"Fatmata Soukenah",Fatmata,,Soukenah,SLPP,"Western Urban",,,"Constituency 129",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
2211,d9ab75f8-3e32-46a2-9142-bdc10ff04999,"Issa Conteh",Issa,,Conteh,NGC,"Western Urban",,,"Constituency 121",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2227,ad5359f4-2be1-4b8b-bee4-9ea2facfcc86,"Tony Kamara",Tony,,Kamara,NGC,"Western Urban",,,"Constituency 130",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2243,f8910db2-276d-4f56-acb1-45cd45b60c13,"Abdulrahman Kanu",Abdulrahman,,Kanu,C4C,"Western Rural",,,"Constituency 111",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2262,0fdfde53-9cab-499b-8f34-86bdad411c79,"Abdurahman Kosia",Abdurahman,,Kosia,C4C,"Western Urban",,,"Constituency 113",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2278,8421f681-067f-496d-9918-3216190277e2,"Alhaji Sesay",Alhaji,,Sesay,ReNIP,"Western Urban",,,"Constituency 118",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2294,56d9330e-caf4-4553-ad85-ad35d7f1b2ad,"Yusuf Fabu",Yusuf,,Fabu,UP,"Western Rural",,,"Constituency 112",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2310,1160c86f-e1f7-4b3f-86d6-838b8eec598e,"Issa Kamara",Issa,,Kamara,PMDC,"Western Urban",,,"Constituency 125",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
